,NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
127,11,"Agriculture, Forestry, Fishing and Hunting",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,1770,18.2,0.42,2,18.58,38650,5,10.86,14.13,17.51,21.63,26.02,22580,29390,36420,45000,54110,,
128,11,"Agriculture, Forestry, Fishing and Hunting",37-3013,Tree Trimmers and Pruners,detailed,130,43.7,0.03,~,13.84,28790,7.2,10.28,11.48,13.29,14.99,19,21390,23880,27630,31180,39510,,
129,11,"Agriculture, Forestry, Fishing and Hunting",39-0000,Personal Care and Service Occupations,major,4700,6.5,1.11,8,16.07,33430,3.1,9.38,10.71,13.4,18.72,24.41,19500,22270,27870,38930,50760,,
130,11,"Agriculture, Forestry, Fishing and Hunting",39-1000,Supervisors of Personal Care and Service Workers,minor,100,25.2,0.02,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
131,11,"Agriculture, Forestry, Fishing and Hunting",39-1020,First-Line Supervisors of Personal Service Workers,broad,100,25.2,0.02,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
132,11,"Agriculture, Forestry, Fishing and Hunting",39-1021,First-Line Supervisors of Personal Service Workers,detailed,100,25.2,0.02,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
133,11,"Agriculture, Forestry, Fishing and Hunting",39-2000,Animal Care and Service Workers,minor,4580,6.6,1.08,~,15.91,33080,3.2,9.35,10.67,13.31,18.52,24.14,19460,22200,27690,38530,50210,,
134,11,"Agriculture, Forestry, Fishing and Hunting",39-2010,Animal Trainers,broad,1510,10.7,0.36,~,20.1,41820,6,9.57,11.94,16.99,23.06,33.29,19910,24820,35340,47960,69240,,
135,11,"Agriculture, Forestry, Fishing and Hunting",39-2011,Animal Trainers,detailed,1510,10.7,0.36,4,20.1,41820,6,9.57,11.94,16.99,23.06,33.29,19910,24820,35340,47960,69240,,
136,11,"Agriculture, Forestry, Fishing and Hunting",39-2020,Nonfarm Animal Caretakers,broad,3070,7.9,0.72,~,13.84,28790,2.5,9.29,10.36,12.2,15.84,21.08,19320,21550,25380,32940,43850,,
137,11,"Agriculture, Forestry, Fishing and Hunting",39-2021,Nonfarm Animal Caretakers,detailed,3070,7.9,0.72,5,13.84,28790,2.5,9.29,10.36,12.2,15.84,21.08,19320,21550,25380,32940,43850,,
138,11,"Agriculture, Forestry, Fishing and Hunting",41-0000,Sales and Related Occupations,major,2360,7.3,0.56,4,29.77,61930,2.5,11.93,18.98,26.34,36.99,50.89,24810,39480,54800,76930,105850,,
139,11,"Agriculture, Forestry, Fishing and Hunting",41-1000,Supervisors of Sales Workers,minor,110,21.1,0.02,~,36.91,76770,4,20.87,26.97,34.13,42.89,57.79,43410,56100,70980,89200,120210,,
140,11,"Agriculture, Forestry, Fishing and Hunting",41-1010,First-Line Supervisors of Sales Workers,broad,110,21.1,0.02,~,36.91,76770,4,20.87,26.97,34.13,42.89,57.79,43410,56100,70980,89200,120210,,
141,11,"Agriculture, Forestry, Fishing and Hunting",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,90,22.4,0.02,~,38.15,79350,4.4,22.87,27.52,34.6,44.36,60.72,47570,57240,71970,92260,126300,,
142,11,"Agriculture, Forestry, Fishing and Hunting",41-2000,Retail Sales Workers,minor,160,27.9,0.04,~,14.88,30940,7.5,8.44,10.08,12.95,19.88,22.78,17550,20970,26940,41350,47380,,
143,11,"Agriculture, Forestry, Fishing and Hunting",41-2010,Cashiers,broad,30,32.6,0.01,~,9.74,20260,4.6,7.81,8.43,9.7,10.17,11.47,16240,17530,20180,21160,23860,,
144,11,"Agriculture, Forestry, Fishing and Hunting",41-2011,Cashiers,detailed,30,32.6,0.01,~,9.74,20260,4.6,7.81,8.43,9.7,10.17,11.47,16240,17530,20180,21160,23860,,
145,11,"Agriculture, Forestry, Fishing and Hunting",41-2030,Retail Salespersons,broad,120,36,0.03,~,15.47,32180,8.7,8.82,10.83,13.65,19.65,22.7,18350,22540,28390,40870,47230,,
146,11,"Agriculture, Forestry, Fishing and Hunting",41-2031,Retail Salespersons,detailed,120,36,0.03,~,15.47,32180,8.7,8.82,10.83,13.65,19.65,22.7,18350,22540,28390,40870,47230,,
147,11,"Agriculture, Forestry, Fishing and Hunting",41-3000,"Sales Representatives, Services",minor,780,12.4,0.18,~,30.2,62820,5.7,12.31,18.93,25.96,36.25,52.47,25610,39370,53990,75410,109130,,
148,11,"Agriculture, Forestry, Fishing and Hunting",41-3090,"Miscellaneous Sales Representatives, Services",broad,780,12.4,0.18,~,30.2,62820,5.7,12.31,18.93,25.96,36.25,52.47,25610,39370,53990,75410,109130,,
149,11,"Agriculture, Forestry, Fishing and Hunting",41-3099,"Sales Representatives, Services, All Other",detailed,780,12.4,0.18,1,30.2,62820,5.7,12.31,18.93,25.96,36.25,52.47,25610,39370,53990,75410,109130,,
150,11,"Agriculture, Forestry, Fishing and Hunting",41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,1280,9.2,0.3,~,30.98,64450,2.5,14.01,20.49,28.01,38.04,52.33,29140,42620,58260,79120,108850,,
151,11,"Agriculture, Forestry, Fishing and Hunting",41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,1280,9.2,0.3,~,30.98,64450,2.5,14.01,20.49,28.01,38.04,52.33,29140,42620,58260,79120,108850,,
152,11,"Agriculture, Forestry, Fishing and Hunting",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,270,18.6,0.06,~,34,70710,4.8,19.56,23.8,30.15,40.06,56.35,40680,49500,62710,83320,117200,,
153,11,"Agriculture, Forestry, Fishing and Hunting",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1010,10.5,0.24,2,30.17,62750,2.9,12.88,19.57,27.23,37.55,50.1,26790,40710,56630,78110,104200,,
154,11,"Agriculture, Forestry, Fishing and Hunting",41-9000,Other Sales and Related Workers,minor,30,29.6,0.01,~,23.31,48480,20.1,10.63,15.4,18.73,23.87,46.03,22110,32030,38960,49650,95740,,
155,11,"Agriculture, Forestry, Fishing and Hunting",43-0000,Office and Administrative Support Occupations,major,20410,3,4.81,38,16.88,35120,0.9,9.55,11.68,15.4,20.37,27.06,19870,24290,32040,42380,56290,,
156,11,"Agriculture, Forestry, Fishing and Hunting",43-1000,Supervisors of Office and Administrative Support Workers,minor,960,8.1,0.23,~,26.68,55500,2.2,15.49,19.25,26.13,31.58,38.87,32210,40040,54360,65690,80850,,
157,11,"Agriculture, Forestry, Fishing and Hunting",43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,960,8.1,0.23,~,26.68,55500,2.2,15.49,19.25,26.13,31.58,38.87,32210,40040,54360,65690,80850,,
158,11,"Agriculture, Forestry, Fishing and Hunting",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,960,8.1,0.23,3,26.68,55500,2.2,15.49,19.25,26.13,31.58,38.87,32210,40040,54360,65690,80850,,
159,11,"Agriculture, Forestry, Fishing and Hunting",43-3000,Financial Clerks,minor,4220,5.1,1,~,19.18,39900,1.9,10.28,13.81,18.38,23.7,28.89,21380,28720,38230,49300,60090,,
160,11,"Agriculture, Forestry, Fishing and Hunting",43-3020,Billing and Posting Clerks,broad,60,34.9,0.01,~,17.09,35540,14.1,10.64,12.03,15.93,19.08,28.88,22140,25010,33120,39680,60080,,
161,11,"Agriculture, Forestry, Fishing and Hunting",43-3021,Billing and Posting Clerks,detailed,60,34.9,0.01,~,17.09,35540,14.1,10.64,12.03,15.93,19.08,28.88,22140,25010,33120,39680,60080,,
162,11,"Agriculture, Forestry, Fishing and Hunting",43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,3320,5.8,0.78,~,19.6,40770,2.2,10.28,14.16,18.85,24.14,29.31,21380,29450,39220,50200,60970,,
163,11,"Agriculture, Forestry, Fishing and Hunting",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3320,5.8,0.78,11,19.6,40770,2.2,10.28,14.16,18.85,24.14,29.31,21380,29450,39220,50200,60970,,
164,11,"Agriculture, Forestry, Fishing and Hunting",43-3050,Payroll and Timekeeping Clerks,broad,820,9.7,0.19,~,17.59,36590,2.4,10.27,12.72,16.92,21.81,26.27,21370,26460,35180,45360,54640,,
165,11,"Agriculture, Forestry, Fishing and Hunting",43-3051,Payroll and Timekeeping Clerks,detailed,820,9.7,0.19,2,17.59,36590,2.4,10.27,12.72,16.92,21.81,26.27,21370,26460,35180,45360,54640,,
166,11,"Agriculture, Forestry, Fishing and Hunting",43-4000,Information and Record Clerks,minor,950,9.6,0.23,~,16.18,33660,2.7,10.23,11.84,15.18,18.77,23.91,21270,24630,31570,39050,49740,,
167,11,"Agriculture, Forestry, Fishing and Hunting",43-4050,Customer Service Representatives,broad,440,15.4,0.1,~,17.81,37050,3.8,10.45,12.89,16.8,21,27.59,21730,26810,34940,43680,57380,,
168,11,"Agriculture, Forestry, Fishing and Hunting",43-4051,Customer Service Representatives,detailed,440,15.4,0.1,1,17.81,37050,3.8,10.45,12.89,16.8,21,27.59,21730,26810,34940,43680,57380,,
169,11,"Agriculture, Forestry, Fishing and Hunting",43-4070,File Clerks,broad,110,21.7,0.03,~,12.63,26280,3.5,8.95,10.42,11.83,14.5,17.66,18620,21680,24600,30160,36740,,
170,11,"Agriculture, Forestry, Fishing and Hunting",43-4071,File Clerks,detailed,110,21.7,0.03,~,12.63,26280,3.5,8.95,10.42,11.83,14.5,17.66,18620,21680,24600,30160,36740,,
171,11,"Agriculture, Forestry, Fishing and Hunting",43-4150,Order Clerks,broad,90,22.2,0.02,~,15.41,32050,4.3,10.41,12.69,14.9,17.89,21.4,21650,26390,30990,37200,44520,,
172,11,"Agriculture, Forestry, Fishing and Hunting",43-4151,Order Clerks,detailed,90,22.2,0.02,~,15.41,32050,4.3,10.41,12.69,14.9,17.89,21.4,21650,26390,30990,37200,44520,,
173,11,"Agriculture, Forestry, Fishing and Hunting",43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,80,14.6,0.02,~,19.03,39580,4.9,13.09,15.56,17.87,21.34,26.71,27230,32360,37160,44390,55560,,
174,11,"Agriculture, Forestry, Fishing and Hunting",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,80,14.6,0.02,~,19.03,39580,4.9,13.09,15.56,17.87,21.34,26.71,27230,32360,37160,44390,55560,,
175,11,"Agriculture, Forestry, Fishing and Hunting",43-4170,Receptionists and Information Clerks,broad,210,21.7,0.05,~,13.57,28230,2.6,9.54,10.76,13.22,15.78,18.59,19840,22390,27490,32830,38670,,
176,11,"Agriculture, Forestry, Fishing and Hunting",43-4171,Receptionists and Information Clerks,detailed,210,21.7,0.05,1,13.57,28230,2.6,9.54,10.76,13.22,15.78,18.59,19840,22390,27490,32830,38670,,
177,11,"Agriculture, Forestry, Fishing and Hunting",43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,3050,8.3,0.72,~,15.2,31610,1.9,9.55,11.43,13.86,17.6,23.25,19860,23770,28830,36610,48350,,
178,11,"Agriculture, Forestry, Fishing and Hunting",43-5030,Dispatchers,broad,110,18.1,0.03,~,21.14,43960,7,12.29,13.64,19.75,29.04,33.53,25560,28360,41070,60400,69740,,
179,11,"Agriculture, Forestry, Fishing and Hunting",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,110,18.1,0.03,~,21.14,43960,7,12.29,13.64,19.75,29.04,33.53,25560,28360,41070,60400,69740,,
180,11,"Agriculture, Forestry, Fishing and Hunting",43-5060,"Production, Planning, and Expediting Clerks",broad,220,15.1,0.05,~,21.25,44200,3.7,13.24,15.5,18.85,26.33,32.14,27530,32250,39200,54770,66850,,
181,11,"Agriculture, Forestry, Fishing and Hunting",43-5061,"Production, Planning, and Expediting Clerks",detailed,220,15.1,0.05,~,21.25,44200,3.7,13.24,15.5,18.85,26.33,32.14,27530,32250,39200,54770,66850,,
182,11,"Agriculture, Forestry, Fishing and Hunting",43-5070,"Shipping, Receiving, and Traffic Clerks",broad,1430,11.9,0.34,~,15.57,32400,1.7,10.43,11.92,14.48,18.03,22.72,21680,24800,30130,37510,47250,,
183,11,"Agriculture, Forestry, Fishing and Hunting",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,1430,11.9,0.34,2,15.57,32400,1.7,10.43,11.92,14.48,18.03,22.72,21680,24800,30130,37510,47250,,
184,11,"Agriculture, Forestry, Fishing and Hunting",43-5080,Stock Clerks and Order Fillers,broad,470,21,0.11,~,13.11,27260,2.9,8.81,10.35,12.98,14.83,18.04,18320,21520,26990,30840,37520,,
185,11,"Agriculture, Forestry, Fishing and Hunting",43-5081,Stock Clerks and Order Fillers,detailed,470,21,0.11,~,13.11,27260,2.9,8.81,10.35,12.98,14.83,18.04,18320,21520,26990,30840,37520,,
186,11,"Agriculture, Forestry, Fishing and Hunting",43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,820,13.8,0.19,~,13.27,27610,4.3,8.77,10.28,12.32,14.78,19.47,18240,21380,25630,30750,40510,,
187,11,"Agriculture, Forestry, Fishing and Hunting",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,820,13.8,0.19,1,13.27,27610,4.3,8.77,10.28,12.32,14.78,19.47,18240,21380,25630,30750,40510,,
188,11,"Agriculture, Forestry, Fishing and Hunting",43-6000,Secretaries and Administrative Assistants,minor,4790,5.5,1.13,~,16.3,33910,1.7,9.56,11.63,15.18,19.3,25.4,19880,24200,31570,40140,52830,,
189,11,"Agriculture, Forestry, Fishing and Hunting",43-6010,Secretaries and Administrative Assistants,broad,4790,5.5,1.13,~,16.3,33910,1.7,9.56,11.63,15.18,19.3,25.4,19880,24200,31570,40140,52830,,
190,11,"Agriculture, Forestry, Fishing and Hunting",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,380,28.1,0.09,1,24.39,50720,5.3,13.91,17.06,23.22,29.63,36.82,28940,35470,48290,61630,76580,,
191,11,"Agriculture, Forestry, Fishing and Hunting",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,4410,5.5,1.04,13,15.61,32470,1.7,9.44,11.37,14.78,18.61,23.85,19640,23660,30750,38700,49600,,
192,11,"Agriculture, Forestry, Fishing and Hunting",43-9000,Other Office and Administrative Support Workers,minor,6430,5.3,1.52,~,15.25,31720,1.5,9.19,10.63,14.01,18.18,24,19110,22120,29140,37810,49920,,
193,11,"Agriculture, Forestry, Fishing and Hunting",43-9020,Data Entry and Information Processing Workers,broad,**,**,**,~,14.09,29300,2.8,10.55,11.52,13.17,15.33,19.32,21930,23960,27380,31880,40190,,
194,11,"Agriculture, Forestry, Fishing and Hunting",43-9021,Data Entry Keyers,detailed,**,**,**,~,14.09,29300,2.8,10.55,11.52,13.17,15.33,19.32,21930,23960,27380,31880,40190,,
195,11,"Agriculture, Forestry, Fishing and Hunting",43-9060,"Office Clerks, General",broad,6170,5.5,1.46,~,15.27,31760,1.5,9.16,10.58,14.05,18.21,24.09,19050,22000,29230,37870,50110,,
196,11,"Agriculture, Forestry, Fishing and Hunting",43-9061,"Office Clerks, General",detailed,6170,5.5,1.46,16,15.27,31760,1.5,9.16,10.58,14.05,18.21,24.09,19050,22000,29230,37870,50110,,
197,11,"Agriculture, Forestry, Fishing and Hunting",43-9190,Miscellaneous Office and Administrative Support Workers,broad,50,37.5,0.01,~,14.85,30880,6.9,8.7,10.38,12.62,20.18,23.77,18090,21590,26250,41970,49430,,
198,11,"Agriculture, Forestry, Fishing and Hunting",43-9199,"Office and Administrative Support Workers, All Other",detailed,50,37.5,0.01,~,14.85,30880,6.9,8.7,10.38,12.62,20.18,23.77,18090,21590,26250,41970,49430,,
199,11,"Agriculture, Forestry, Fishing and Hunting",45-0000,"Farming, Fishing, and Forestry Occupations",major,309120,1.5,72.9,73,13.28,27630,0.6,10.2,10.45,11.47,14.11,19.13,21220,21730,23860,29340,39780,,
200,11,"Agriculture, Forestry, Fishing and Hunting",45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,11940,3.8,2.82,~,23.58,49040,1.6,12.87,15.69,21.28,28.86,37.24,26770,32640,44260,60040,77450,,
201,11,"Agriculture, Forestry, Fishing and Hunting",45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,11940,3.8,2.82,~,23.58,49040,1.6,12.87,15.69,21.28,28.86,37.24,26770,32640,44260,60040,77450,,
202,11,"Agriculture, Forestry, Fishing and Hunting",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,11940,3.8,2.82,21,23.58,49040,1.6,12.87,15.69,21.28,28.86,37.24,26770,32640,44260,60040,77450,,
203,11,"Agriculture, Forestry, Fishing and Hunting",45-2000,Agricultural Workers,minor,269170,1.7,63.48,~,12.12,25200,0.5,10.11,10.34,11.25,12.38,16.02,21030,21500,23400,25740,33320,,
204,11,"Agriculture, Forestry, Fishing and Hunting",45-2010,Agricultural Inspectors,broad,600,17.1,0.14,~,17.65,36720,7.1,11.02,11.64,14.71,22.1,29.12,22920,24210,30600,45960,60570,,
205,11,"Agriculture, Forestry, Fishing and Hunting",45-2011,Agricultural Inspectors,detailed,600,17.1,0.14,1,17.65,36720,7.1,11.02,11.64,14.71,22.1,29.12,22920,24210,30600,45960,60570,,
206,11,"Agriculture, Forestry, Fishing and Hunting",45-2020,Animal Breeders,broad,1200,11.5,0.28,~,21.87,45480,3.4,12.23,14.63,18.99,26.24,35.34,25440,30440,39500,54570,73520,,
207,11,"Agriculture, Forestry, Fishing and Hunting",45-2021,Animal Breeders,detailed,1200,11.5,0.28,1,21.87,45480,3.4,12.23,14.63,18.99,26.24,35.34,25440,30440,39500,54570,73520,,
208,11,"Agriculture, Forestry, Fishing and Hunting",45-2040,"Graders and Sorters, Agricultural Products",broad,15510,7.9,3.66,~,11.1,23090,1.4,8.95,9.69,10.83,11.69,13.39,18620,20160,22530,24320,27850,,
209,11,"Agriculture, Forestry, Fishing and Hunting",45-2041,"Graders and Sorters, Agricultural Products",detailed,15510,7.9,3.66,2,11.1,23090,1.4,8.95,9.69,10.83,11.69,13.39,18620,20160,22530,24320,27850,,
210,11,"Agriculture, Forestry, Fishing and Hunting",45-2090,Miscellaneous Agricultural Workers,broad,251860,1.8,59.4,~,12.12,25210,0.6,10.22,10.36,11.26,12.41,16.03,21250,21550,23430,25810,33350,,
211,11,"Agriculture, Forestry, Fishing and Hunting",45-2091,Agricultural Equipment Operators,detailed,14720,6.5,3.47,11,14.38,29910,1.4,9.51,11.21,13.66,16.69,19.92,19780,23310,28420,34720,41430,,
212,11,"Agriculture, Forestry, Fishing and Hunting",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,222730,2,52.53,18,11.88,24700,0.6,10.26,10.34,11.18,12.07,15.07,21340,21500,23250,25110,31340,,
213,11,"Agriculture, Forestry, Fishing and Hunting",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,13990,3.6,3.3,14,13.46,28000,1.2,9.15,10.48,12.43,15.41,19.06,19040,21790,25860,32060,39630,,
214,11,"Agriculture, Forestry, Fishing and Hunting",45-2099,"Agricultural Workers, All Other",detailed,420,28.3,0.1,1,16.31,33920,5.4,9.59,10.95,13.86,21.6,27.66,19940,22770,28830,44930,57520,,
215,11,"Agriculture, Forestry, Fishing and Hunting",45-4000,"Forest, Conservation, and Logging Workers",minor,28010,2,6.61,~,20.1,41800,1.3,11.99,15.27,19.15,23.83,29.33,24940,31770,39840,49560,61000,,
216,11,"Agriculture, Forestry, Fishing and Hunting",45-4010,Forest and Conservation Workers,broad,**,**,**,~,16.42,34160,4.1,13.93,15.41,16.72,18.02,18.8,28970,32050,34770,37470,39090,,
217,11,"Agriculture, Forestry, Fishing and Hunting",45-4011,Forest and Conservation Workers,detailed,**,**,**,~,16.42,34160,4.1,13.93,15.41,16.72,18.02,18.8,28970,32050,34770,37470,39090,,
218,11,"Agriculture, Forestry, Fishing and Hunting",45-4020,Logging Workers,broad,**,**,**,~,20.11,41820,1.3,11.98,15.27,19.17,23.84,29.34,24930,31770,39870,49590,61020,,
219,11,"Agriculture, Forestry, Fishing and Hunting",45-4021,Fallers,detailed,3880,11,0.91,7,23.77,49450,3.7,12.48,15.61,21.64,29.92,38.87,25960,32470,45000,62240,80850,,
220,11,"Agriculture, Forestry, Fishing and Hunting",45-4022,Logging Equipment Operators,detailed,21290,2.9,5.02,23,19.44,40440,1.3,11.93,15.02,18.77,23.38,28.08,24820,31230,39040,48620,58410,,
221,11,"Agriculture, Forestry, Fishing and Hunting",45-4023,Log Graders and Scalers,detailed,190,19.2,0.05,~,20.06,41720,5,12.71,15.97,18.45,25.08,29.99,26430,33210,38380,52160,62390,,
222,11,"Agriculture, Forestry, Fishing and Hunting",45-4029,"Logging Workers, All Other",detailed,**,**,**,3,20.06,41720,3.6,11.89,16.55,19.76,23.3,27.98,24740,34420,41110,48460,58190,,
223,11,"Agriculture, Forestry, Fishing and Hunting",47-0000,Construction and Extraction Occupations,major,390,18.5,0.09,1,21.51,44740,3.4,13.2,16.81,20.86,24.54,30.34,27450,34960,43390,51040,63110,,
224,11,"Agriculture, Forestry, Fishing and Hunting",47-2000,Construction Trades Workers,minor,330,20.4,0.08,~,21.36,44440,3.3,13.64,17.42,21.14,24.52,29.83,28370,36240,43970,50990,62040,,
225,11,"Agriculture, Forestry, Fishing and Hunting",47-2060,Construction Laborers,broad,40,25.9,0.01,~,20.86,43390,5.4,12.21,17.64,21.45,23.95,28.62,25400,36680,44620,49810,59530,,
226,11,"Agriculture, Forestry, Fishing and Hunting",47-2061,Construction Laborers,detailed,40,25.9,0.01,~,20.86,43390,5.4,12.21,17.64,21.45,23.95,28.62,25400,36680,44620,49810,59530,,
227,11,"Agriculture, Forestry, Fishing and Hunting",47-2070,Construction Equipment Operators,broad,230,28.5,0.05,~,21.19,44080,4.3,14.85,17.82,20.93,23.71,29.18,30880,37070,43530,49320,60690,,
228,11,"Agriculture, Forestry, Fishing and Hunting",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,230,28.5,0.05,~,21.19,44080,4.3,14.85,17.82,20.93,23.71,29.18,30880,37070,43530,49320,60690,,
229,11,"Agriculture, Forestry, Fishing and Hunting",47-2110,Electricians,broad,50,25.9,0.01,~,23.11,48080,6.3,12.05,17,24.4,28.31,31.56,25050,35350,50750,58890,65650,,
230,11,"Agriculture, Forestry, Fishing and Hunting",47-2111,Electricians,detailed,50,25.9,0.01,~,23.11,48080,6.3,12.05,17,24.4,28.31,31.56,25050,35350,50750,58890,65650,,
